Sold_Price,DOM,Garage_Capacity,Quadrant,School_District,Total_Bedrooms,Total_Bathrooms,Total_SQ,month_sold
359900,7,3,SW,Cache,4,3,2192,6
380000,7,2,SW,Cache,4,3,3783,5
390900,7,6,SW,Cache,4,3,2709,11
623500,7,3,SE,Cache,5,4,4118,9
178400,8,0,SE,Cache,3,1,2098,3
205900,8,2,SW,Cache,3,3,1676,7
243900,8,2,SW,Cache,4,2,1601,7
252500,8,2,SW,Cache,4,2,1486,12
260000,8,2,SW,Cache,5,2,1894,8
301500,8,2,SW,Cache,4,3,1863,10
346400,8,2,SW,Cache,6,3,3334,5
391700,8,3,SW,Cache,4,3,2639,5
259900,9,2,SW,Cache,4,2,2030,10
277000,9,2,SW,Cache,3,2,1947,6
292100,9,2,SW,Cache,5,3,2610,1
195700,10,0,SW,Cache,4,3,2194,6
232000,10,2,SW,Cache,3,3,1536,5
254900,10,2,SW,Cache,4,2,2026,12
267150,10,2,SE,Cache,4,3,2392,5
265000,10,2,SW,Cache,3,2,1739,6
266000,10,2,SW,Cache,4,3,2217,8
340000,10,2,SW,Cache,6,3,3179,4
359000,10,3,SW,Cache,5,3,3324,10
195000,11,2,SW,Cache,3,3,1530,3
204000,11,1,SW,Cache,2,3,1468,9
245000,11,2,SW,Cache,5,3,1882,3
284000,11,2,SW,Cache,4,2,2700,2
178650,12,2,SW,Cache,2,1,904,7
235000,12,2,SW,Cache,4,3,1660,4
259400,12,3,NW,Cache,3,2,1863,10
300000,12,2,SW,Cache,5,3,2727,5
346800,12,2,SW,Cache,4,3,2386,10
325000,12,3,SW,Cache,4,3,2312,6
385000,12,3,SW,Cache,4,3,3400,10
410900,12,4,SE,Cache,6,3,3530,7
180000,13,1,SW,Cache,2,3,1420,5
204000,13,1,SW,Cache,2,3,1420,5
250000,13,2,SW,Cache,5,2,2680,3
319900,13,2,SW,Cache,4,3,2411,8
325000,13,2,SW,Cache,4,3,2626,3
277000,14,2,SW,Cache,5,2,2032,5
281500,14,2,SW,Cache,4,2,2084,6
313900,14,2,SW,Cache,6,3,2830,1
416000,14,2,SW,Cache,6,3,2801,9
287000,15,2,SW,Cache,5,4,2367,9
275000,16,2,SW,Cache,4,3,1733,12
300000,16,2,SW,Cache,5,3,2042,4
319000,16,2,SW,Cache,4,3,1887,10
219500,17,2,SW,Cache,3,3,1676,12
230000,17,2,SW,Cache,4,3,1747,5
260000,17,2,SW,Cache,5,3,2236,10
281500,17,2,NW,Cache,5,3,2658,8
294900,17,2,SW,Cache,4,3,1942,11
299000,17,3,SW,Cache,4,3,1956,8
324000,17,2,SW,Cache,4,3,2516,8
343000,17,2,SW,Cache,5,3,2851,2
215000,18,0,SE,Cache,4,2,2779,12
412000,18,3,SW,Cache,6,4,3568,7
269715,19,2,SW,Cache,4,3,2142,6
324000,19,3,SW,Cache,5,3,2675,7
380000,19,2,SW,Cache,3,4,2331,9
215000,20,2,SW,Cache,3,2,1361,2
230000,20,2,SW,Cache,4,2,1698,4
245000,20,2,SW,Cache,4,2,1576,5
270000,20,2,SW,Cache,4,2,1558,1
318000,20,2,SW,Cache,5,3,2784,11
400000,20,3,SW,Cache,4,3,2674,6
239900,21,2,SW,Cache,4,2,1870,8
255000,21,2,SW,Cache,3,2,2576,10
292000,21,2,SW,Cache,5,2,1977,8
242000,22,2,SW,Cache,4,2,1648,6
254900,22,2,SW,Cache,4,3,2156,1
277000,22,2,SW,Cache,4,4,2313,7
176000,23,1,SW,Cache,2,3,1420,7
199900,23,2,SW,Cache,3,3,1528,7
260000,23,2,SW,Cache,5,3,2010,6
289000,23,2,SW,Cache,3,2,1505,5
315000,23,2,SW,Cache,4,3,2384,5
325000,23,2,SW,Cache,5,3,3029,12
395000,23,2,SW,Cache,4,3,3165,11
170049,24,1,SW,Cache,2,3,1420,1
218000,24,2,SW,Cache,3,3,1620,1
220000,24,2,SW,Cache,4,2,1625,6
239999,24,2,SW,Cache,5,2,2184,9
273000,24,2,SW,Cache,3,2,1788,8
280000,24,2,SW,Cache,3,3,1770,3
184000,25,1,SW,Cache,2,3,1406,8
490000,25,2,SE,Cache,7,4,3982,4
260500,26,2,SW,Cache,5,3,2500,11
319900,26,2,SW,Cache,4,3,2285,5
330000,26,2,SW,Cache,3,2,1789,5
251000,27,2,SW,Cache,2,2,2274,7
290000,27,2,SW,Cache,4,3,1896,11
339900,27,2,SW,Cache,4,3,1963,6
360000,27,8,SW,Cache,3,3,2942,10
430000,27,2,NE,Cache,6,3,3554,10
240500,28,2,SW,Cache,3,3,1713,12
279900,28,2,SW,Cache,4,3,2412,6
324000,28,2,SW,Cache,4,3,2412,4
324900,28,2,SW,Cache,5,3,3004,1
285000,29,2,SW,Cache,3,2,1789,10
166900,30,0,SW,Cache,4,3,2644,1
275000,30,2,SW,Cache,3,2,2723,2
225000,31,2,SW,Cache,3,3,1683,10
339900,31,2,SW,Cache,3,2,2021,6
316900,32,2,SW,Cache,5,3,2646,5
333000,32,2,SW,Cache,5,3,2563,7
394700,32,2,SW,Cache,6,4,3768,8
244000,33,2,SW,Cache,3,3,1745,11
369900,33,3,SW,Cache,4,3,3600,5
244000,34,0,SW,Cache,3,2,2648,3
280000,34,2,SW,Cache,4,3,1969,10
325000,34,2,SW,Cache,5,3,2428,7
339000,34,2,SW,Cache,5,4,3063,12
390000,34,4,SW,Cache,4,3,2781,6
435000,34,3,SW,Cache,6,4,3851,6
264000,35,2,SW,Cache,4,2,1533,7
265000,35,2,SW,Cache,4,3,1897,12
242000,35,2,SW,Cache,3,2,2592,3
320000,35,2,SW,Cache,5,3,2548,11
276050,36,2,SW,Cache,5,3,2413,1
284400,36,2,SW,Cache,4,2,1898,7
339900,36,3,SW,Cache,5,3,3155,9
186000,37,1,SW,Cache,2,3,1503,7
309000,37,2,SW,Cache,3,3,1670,6
355000,37,2,SW,Cache,6,3,3801,3
600000,37,3,SW,Cache,5,6,6008,4
245500,38,2,SW,Cache,5,2,1976,2
324000,38,3,SW,Cache,5,3,2766,1
346000,38,3,SW,Cache,5,3,3324,3
219000,39,2,SW,Cache,5,2,1952,3
250000,39,2,SW,Cache,3,2,1587,6
284900,39,2,SW,Cache,4,3,2444,7
332000,39,2,SW,Cache,6,3,2704,5
259000,40,2,SW,Cache,3,2,2593,9
176000,41,1,SW,Cache,2,3,1218,6
345000,41,4,SW,Cache,4,3,2555,8
338000,41,2,SW,Cache,4,3,2449,1
415000,41,2,SW,Cache,5,3,2913,11
450000,41,3,SW,Cache,5,5,4138,6
229000,42,2,SW,Cache,4,2,1560,10
275000,42,2,SW,Cache,3,3,1536,5
282000,42,2,SW,Cache,3,3,1975,7
334000,42,2,SW,Cache,6,3,3065,7
295900,43,2,SW,Cache,5,3,2796,5
372000,43,3,SW,Cache,4,3,2550,1
226000,44,2,SW,Cache,3,3,1530,5
279900,44,2,SW,Cache,5,3,2365,12
292000,44,2,SE,Cache,4,3,2112,11
294500,45,2,SW,Cache,5,3,2730,6
494000,45,3,SW,Cache,4,3,3379,6
445000,46,5,SW,Cache,7,4,3654,8
569000,46,2,SW,Cache,6,5,5620,8
180000,47,1,SW,Cache,2,3,1218,2
235000,47,2,SW,Cache,4,2,1690,11
245000,47,2,SW,Cache,5,3,2240,1
262500,47,2,SW,Cache,4,2,1645,5
290000,47,2,SW,Cache,4,3,2704,3
415000,47,3,SW,Cache,5,4,4670,8
330000,48,2,SW,Cache,5,3,3269,10
345000,48,5,SE,Cache,4,2,1920,6
285000,49,2,SW,Cache,6,3,3371,11
379000,49,3,SW,Cache,4,3,2494,6
399400,49,3,SW,Cache,4,3,2550,7
259900,51,2,SW,Cache,4,2,1621,11
265000,51,2,SW,Cache,4,3,1733,12
265000,51,2,SW,Cache,4,3,1680,10
284000,51,2,SW,Cache,4,3,2680,3
276000,51,2,SW,Cache,4,3,2266,7
360000,51,3,SW,Cache,4,3,2320,4
192000,52,1,SW,Cache,3,3,1464,7
289900,53,2,SW,Cache,5,3,2581,8
285000,53,2,NW,Cache,3,3,1928,2
379900,54,3,SW,Cache,3,2,3570,10
355000,55,3,SW,Cache,6,3,3270,6
350000,56,2,SW,Cache,3,2,3240,2
359900,56,2,SW,Cache,3,3,2567,1
319000,57,2,SW,Cache,5,4,2253,6
338045,57,3,SW,Cache,4,3,2405,2
262000,59,2,SW,Cache,4,2,1882,1
340000,60,4,SW,Cache,4,3,2652,7
322000,62,2,SW,Cache,6,3,2498,7
307000,62,4,SW,Cache,4,3,2400,2
250000,63,2,SW,Cache,4,4,2005,4
259900,63,2,SW,Cache,4,2,1632,12
284500,63,2,SW,Cache,5,3,2010,11
325000,63,3,SW,Cache,4,3,2278,8
284000,65,2,SW,Cache,4,3,2439,10
319900,65,2,SW,Cache,6,3,2634,10
427000,65,3,SE,Cache,5,3,3600,2
272000,66,2,SW,Cache,4,2,1848,5
255000,67,2,SW,Cache,3,2,1961,12
279900,67,2,SW,Cache,3,2,1738,8
350000,67,2,SW,Cache,4,3,2300,4
640000,67,3,SW,Cache,5,6,6025,7
249900,68,2,SW,Cache,3,3,1810,6
275000,69,2,SW,Cache,5,3,2030,3
271500,70,2,SW,Cache,3,3,2203,4
362000,70,4,SW,Cache,4,3,2250,3
180000,71,1,SW,Cache,2,3,1492,2
249900,71,2,SE,Cache,5,2,2240,8
267000,71,2,SW,Cache,5,3,2451,11
355000,71,2,SW,Cache,6,4,3275,9
239900,72,2,SW,Cache,3,3,1888,2
656000,73,3,SW,Cache,3,2,4047,12
270000,75,3,SW,Cache,4,3,1917,7
294500,77,2,SW,Cache,6,3,3190,1
337000,77,2,SW,Cache,5,3,2548,5
380000,77,2,SW,Cache,6,4,5000,2
194000,78,1,SW,Cache,2,3,1420,4
344900,78,4,SW,Cache,4,3,2559,8
272000,80,3,SW,Cache,3,2,2490,11
269000,81,2,SW,Cache,4,3,1972,3
265900,83,2,SW,Cache,4,3,1898,8
739900,83,4,SE,Cache,4,4,6776,12
251000,84,2,SW,Cache,5,2,1892,3
360000,84,3,SW,Logan,3,2,3590,4
363000,84,2,SW,Cache,6,4,3825,8
403000,87,2,SW,Cache,6,4,3667,1
323000,89,2,SW,Cache,6,3,2538,3
221900,90,2,SW,Cache,3,2,2037,3
325000,90,2,SW,Cache,3,2,2122,5
439900,90,3,SE,Cache,5,3,4501,9
280000,93,2,SW,Cache,4,2,2100,11
365000,93,3,SW,Cache,6,3,3768,1
287000,94,2,SE,Cache,4,2,2090,11
281496,97,2,SW,Cache,4,3,2680,4
354900,99,4,SW,Cache,4,3,2570,8
369500,99,3,SE,Cache,3,3,3615,7
389887,99,3,SW,Cache,4,3,2639,5
203000,100,1,SW,Cache,2,3,1503,3
279900,101,2,SW,Cache,3,2,1890,3
238000,103,2,SW,Cache,3,3,1699,3
262562,105,2,SW,Cache,3,2,1775,1
204000,107,2,SW,Cache,3,3,1673,11
635000,109,3,SE,Cache,7,4,4273,10
225000,110,2,SW,Cache,4,3,1887,2
262500,110,2,SW,Cache,4,3,2134,2
324600,111,2,SW,Cache,5,3,2905,1
265000,117,2,SW,Cache,3,2,1560,6
474000,118,3,SE,Cache,6,4,3834,2
230000,119,0,SE,Cache,4,3,2098,3
351000,124,4,SW,Cache,4,3,2674,1
299900,126,2,SW,Cache,3,2,3021,11
351900,127,3,SW,Cache,3,2,1649,8
391900,129,4,SW,Cache,4,3,2659,5
303000,131,2,SW,Cache,4,3,2255,4
334000,138,4,SW,Cache,4,3,2583,2
400000,138,3,SW,Cache,3,2,3830,8
315500,141,3,SW,Cache,4,3,2320,3
246000,145,2,SW,Cache,5,2,1996,3
390900,153,3,SW,Cache,3,2,3830,9
625000,154,3,SE,Cache,3,3,4408,7
320000,169,2,SE,Cache,3,3,2628,1
399200,186,2,SW,Cache,5,4,4288,5
475000,203,3,SW,Cache,5,4,4587,3
310000,207,3,SW,Cache,3,3,2180,10
153900,1,1,NE,Cache,2,2,1175,5
214900,1,0,NE,Cache,4,2,2120,6
285000,1,2,NE,Cache,5,3,2054,9
899000,1,5,NE,Cache,7,6,6775,7
165000,2,1,NE,Cache,3,2,1437,6
160000,2,1,NE,Cache,2,3,1320,7
180000,2,1,NE,Cache,3,2,1437,5
209900,2,2,NE,Cache,3,3,1558,9
210800,2,2,NE,Cache,3,3,1576,9
211900,2,2,NE,Cache,4,2,1770,9
259900,2,2,NE,Cache,3,3,1543,8
259000,2,2,NE,Cache,4,3,2142,3
289000,2,2,NE,Cache,4,3,2867,7
279000,2,2,NE,Cache,5,3,2218,7
294500,2,2,NE,Cache,2,2,1838,7
331000,2,2,NE,Cache,4,3,2650,8
400000,2,2,NE,Cache,4,3,3541,7
696500,2,4,NE,Cache,5,3,4729,9
151000,3,0,NE,Cache,2,2,1206,4
160000,3,1,NE,Cache,2,2,1136,10
170000,3,0,NE,Cache,3,3,1734,4
160000,3,1,NE,Cache,3,2,1437,4
221000,3,2,NE,Cache,3,3,1576,4
269192,3,2,NE,Cache,4,2,2128,8
285000,3,0,NE,Cache,6,3,2358,4
284000,3,2,NE,Logan,5,3,2508,5
293000,3,2,NE,Cache,3,3,2579,11
294900,3,2,NE,Cache,2,2,1792,12
322000,3,2,NE,Cache,5,4,2979,9
389000,3,2,NE,Cache,4,4,3313,7
435000,3,2,NE,Cache,6,4,4266,5
485000,3,3,NE,Cache,4,3,3932,4
649900,3,3,NE,Cache,6,4,5346,6
211000,4,2,NE,Cache,5,2,1685,12
228000,4,0,NE,Cache,5,2,1788,12
242000,4,2,NE,Cache,2,2,1408,7
273000,4,2,NE,Cache,3,2,2396,6
287000,4,2,NE,Cache,4,3,1975,7
288000,4,2,NE,Cache,5,3,2716,8
340000,4,3,NE,Cache,4,4,2842,8
355000,4,2,NE,Cache,4,4,3940,1
369000,4,2,NE,Cache,5,3,3322,8
481000,4,3,NE,Cache,6,4,3747,7
489900,4,3,NE,Cache,3,3,4104,6
630000,4,3,NE,Cache,6,4,4095,6
171000,5,0,NE,Cache,3,3,1662,5
177000,5,0,NE,Cache,4,3,1797,8
220000,5,0,NE,Cache,4,1,1858,6
222500,5,2,NE,Cache,5,2,2318,7
232500,5,0,NE,Cache,5,2,2161,11
239000,5,2,NE,Cache,3,3,1604,6
237000,5,2,NE,Cache,3,3,1510,8
330000,5,2,NE,Cache,4,3,2572,3
355700,5,2,NE,Cache,6,3,3132,10
375000,5,2,NE,Cache,5,3,3746,7
429000,5,2,NE,Cache,4,3,3541,6
451000,5,2,NE,Cache,5,3,3746,10
751750,5,3,NE,Cache,4,5,4246,7
165000,6,2,NE,Cache,3,3,1320,11
165400,6,1,NE,Cache,2,3,1320,9
176500,6,0,NE,Cache,3,3,1780,11
286000,6,0,NE,Cache,5,3,2438,11
299900,6,2,NE,Cache,5,3,2658,5
319000,6,4,NE,Cache,4,3,2518,5
359000,6,3,NE,Cache,6,3,3316,2
185000,7,2,NE,Cache,3,2,1554,11
195000,7,0,NE,Cache,5,3,2162,1
205000,7,2,NE,Cache,3,3,1461,5
287500,7,2,NE,Cache,2,2,1838,3
308000,7,2,NE,Cache,4,4,2147,9
434900,7,6,NE,Cache,4,4,4158,6
453000,7,2,NE,Cache,4,3,2808,12
517000,7,3,NE,Cache,6,4,4384,4
257500,8,2,NE,Cache,4,3,2778,3
280000,8,2,NE,Cache,5,2,2443,8
290000,8,2,NE,Cache,5,3,2801,10
312000,8,2,NE,Cache,4,3,2693,5
350000,8,2,NE,Cache,4,4,3154,6
220000,9,0,NE,Cache,4,2,2020,6
248000,10,2,NE,Cache,5,3,2147,7
508000,10,3,NE,Cache,3,3,4560,6
229000,11,2,NE,Cache,3,3,1240,10
228000,11,2,NE,Cache,3,3,1510,3
275000,11,2,NE,Cache,4,3,2139,6
249000,12,0,NE,Cache,5,2,2508,4
243000,12,2,NE,Cache,4,2,2708,5
340000,12,2,NE,Cache,5,3,2698,10
166000,13,1,NE,Cache,2,2,1206,9
212680,13,2,NE,Cache,3,3,1559,8
247000,13,2,NE,Cache,5,3,3096,5
279900,13,2,NE,Cache,4,3,2208,9
210000,14,2,NE,Cache,4,3,2156,9
275000,14,2,NE,Cache,5,3,2912,8
300000,14,2,NE,Cache,6,3,2782,6
575000,14,3,NE,Cache,8,5,4928,7
653000,14,3,NE,Cache,6,5,4864,5
286000,15,2,NE,Cache,3,3,1934,4
305000,15,2,NE,Cache,3,2,2914,9
465000,15,3,NE,Cache,4,4,3009,8
520795,15,2,NE,Cache,6,3,5880,6
281000,16,2,NE,Cache,5,3,2601,3
557000,17,2,NE,Cache,6,4,4498,7
195000,18,2,NE,Cache,3,3,1510,2
300000,18,2,NE,Cache,5,3,2700,10
377500,18,2,NE,Cache,5,4,3252,6
385000,18,2,NE,Cache,3,3,3842,10
186000,19,2,NW,Logan,3,3,1640,2
232500,19,0,NE,Cache,5,2,2184,2
235000,19,2,NE,Cache,3,2,1858,12
245000,19,2,NE,Cache,3,3,1748,9
279900,19,2,NE,Cache,2,2,1648,5
219000,20,2,NW,Logan,4,3,1640,8
215000,20,2,NE,Cache,6,3,2960,7
398900,20,3,NE,Cache,6,3,3067,9
399900,20,2,NE,Cache,4,3,2670,5
429950,20,2,NE,Cache,6,4,4667,7
220000,21,2,NE,Cache,5,2,1742,12
261480,21,2,NE,Cache,3,3,1683,10
407000,21,2,NE,Cache,6,3,3636,10
485000,21,4,NE,Cache,6,5,3833,7
201065,22,2,NE,Cache,3,3,1576,8
224000,22,2,NE,Cache,3,3,1559,6
277000,22,2,NE,Cache,6,3,3184,5
278000,22,2,NE,Cache,3,3,1632,8
392500,22,2,NE,Cache,6,3,3638,6
420000,22,3,NE,Cache,5,4,3724,6
355000,23,2,NE,Cache,6,4,3295,11
196590,25,2,NE,Cache,3,3,1558,5
276800,25,2,NE,Cache,3,3,2233,2
311000,25,2,NE,Cache,4,3,2526,5
330000,25,2,NE,Cache,5,4,3172,10
495000,25,2,NE,Cache,5,4,4716,10
755000,25,4,NE,Cache,6,4,5640,4
283000,26,2,NE,Cache,2,2,1745,3
315000,26,2,NE,Cache,3,2,1885,8
199900,27,2,NE,Cache,4,2,1685,10
238000,27,2,NE,Cache,4,2,1728,8
289500,27,2,NE,Cache,4,2,2394,12
410000,27,2,NE,Cache,5,3,4019,8
400000,27,2,NE,Cache,9,6,4776,9
276800,29,2,NE,Cache,3,3,2233,2
276800,29,2,NE,Cache,3,3,2233,2
208000,30,0,NE,Cache,4,2,1940,11
469900,30,2,NE,Cache,4,3,4019,7
255500,31,2,NE,Cache,3,3,1773,12
409000,31,2,NE,Cache,6,3,3150,7
199900,32,2,NE,Cache,3,3,1558,8
364000,32,2,NE,Cache,3,2,3457,5
215000,33,2,NE,Cache,3,3,1556,3
249900,33,2,NE,Cache,3,3,1543,7
625000,33,3,NE,Cache,5,4,5358,7
225000,34,2,NE,Cache,3,3,1603,12
240000,34,2,NE,Cache,3,3,1525,6
263900,34,2,NE,Cache,3,3,1720,3
270000,34,2,NE,Cache,5,3,2250,12
279900,34,2,NE,Cache,4,3,2142,11
657000,35,3,NE,Cache,6,4,4768,10
490500,36,4,NE,Cache,5,4,4984,8
215000,37,2,NE,Cache,4,2,2258,1
300500,37,2,NE,Cache,5,3,3192,1
379000,37,3,NE,Cache,4,4,3299,7
234900,38,2,NE,Cache,4,4,2147,3
237500,38,0,NE,Cache,2,1,1178,7
265000,38,2,NE,Cache,2,3,2129,3
268000,38,2,NE,Cache,4,3,2684,12
397000,38,2,NE,Cache,5,3,3235,1
254900,39,2,NE,Cache,3,3,1543,7
305000,39,2,NE,Cache,6,3,2757,7
323000,39,5,NE,Cache,4,3,2816,5
543000,39,3,NE,Cache,6,5,4793,9
157500,40,0,NE,Cache,2,2,1134,5
229000,40,2,NE,Cache,4,3,1666,1
272000,41,2,NE,Cache,2,2,1703,5
406000,41,2,NE,Cache,5,4,3642,7
202000,42,0,NE,Cache,5,3,2209,6
265000,42,0,NE,Cache,5,3,3240,1
579999,42,3,NE,Cache,6,4,3778,7
254900,43,2,NE,Cache,3,3,1576,11
339900,44,2,NE,Cache,5,4,2970,1
217000,45,2,NE,Cache,3,3,1626,12
264000,45,0,NE,Cache,6,3,3960,6
299900,45,2,NE,Cache,3,2,3218,1
389900,46,2,NE,Cache,5,3,3643,7
405000,46,3,NE,Cache,6,4,3676,11
465000,46,2,NE,Cache,5,3,4134,2
149000,47,1,NW,Logan,3,3,1263,1
255000,47,2,NE,Cache,4,2,1793,3
308897,47,2,NE,Cache,6,3,3542,1
360000,47,2,NE,Cache,6,4,3903,5
225000,48,2,NE,Cache,2,2,1520,5
595000,48,3,NE,Cache,4,4,4630,4
257900,49,1,NE,Cache,5,2,2380,5
249900,50,2,NE,Cache,3,3,1543,9
411000,50,3,NE,Cache,6,3,3142,7
292000,51,2,NE,Cache,3,2,1862,6
265000,52,2,NE,Cache,2,3,2129,4
256000,53,2,NE,Cache,3,3,1576,11
825000,53,4,NE,Cache,7,5,7413,7
264900,54,2,NE,Cache,3,3,1543,10
278500,55,2,NE,Cache,2,2,1650,8
390000,55,4,NE,Cache,5,4,3819,5
191015,57,2,NE,Cache,3,3,1510,5
224500,57,2,NE,Cache,4,2,1904,10
390000,58,3,NE,Cache,3,2,3645,1
340000,60,2,NE,Cache,3,3,2695,5
385000,60,2,NE,Cache,4,3,3628,9
270000,61,2,NE,Cache,2,3,2129,4
229900,62,1,NE,Cache,1,1,1063,7
290500,62,2,NE,Cache,3,3,1769,3
248000,63,2,NE,Cache,5,2,2186,10
254900,63,2,NE,Cache,3,3,1545,11
254900,63,2,NE,Cache,3,3,1543,11
262000,63,2,NE,Cache,2,2,1902,2
218000,64,2,NE,Cache,3,2,1456,10
254900,64,2,NE,Cache,3,3,1576,11
365000,64,3,NW,Logan,4,3,2508,8
274900,65,2,NE,Cache,4,3,2620,3
350000,65,2,NE,Cache,3,2,3366,5
265000,66,2,NE,Cache,2,3,2129,7
385000,66,3,NE,Cache,5,4,4311,10
450000,67,4,NE,Cache,7,3,3621,8
630000,67,8,NE,Cache,5,5,5749,2
252890,68,2,NE,Cache,3,3,1683,3
604000,70,3,NE,Cache,5,5,5500,4
265000,71,2,NE,Cache,2,3,2129,4
279900,71,2,NE,Cache,2,2,1699,10
202000,72,0,NE,Cache,3,3,1734,5
420000,72,2,NE,Cache,5,5,4844,9
206455,73,2,NE,Cache,3,3,1510,8
249900,73,2,NE,Cache,3,2,1968,10
249900,73,2,NE,Cache,3,3,1576,7
249900,73,2,NE,Cache,3,3,1576,9
295000,73,2,NE,Cache,2,2,1874,2
284000,74,2,NE,Cache,6,2,2823,7
614000,74,2,NE,Cache,7,5,5857,7
255150,77,2,NE,Cache,3,3,1576,9
270000,77,2,NE,Cache,2,3,2129,5
281000,77,2,NE,Cache,2,2,1691,9
270000,78,2,NE,Cache,4,2,2932,2
280000,78,2,NE,Cache,4,3,2687,12
188000,79,2,NE,Cache,4,2,1685,11
281000,79,2,NE,Cache,6,3,3221,1
315000,81,2,NE,Cache,5,3,2640,2
344000,81,2,NE,Cache,5,3,3643,5
359000,81,2,NE,Cache,6,3,3076,7
220000,82,1,NE,Cache,2,3,1320,9
255000,82,2,NE,Cache,5,2,2192,2
264000,84,2,NE,Cache,2,2,1583,9
265000,85,2,NE,Cache,2,2,2865,8
238900,87,2,NE,Cache,3,3,1561,10
283000,87,2,NE,Cache,3,2,3016,2
267900,88,2,NE,Cache,4,3,2900,2
456000,88,4,NE,Cache,6,4,4600,7
566000,95,3,NE,Cache,6,3,4084,8
196290,96,2,NE,Cache,3,3,1558,7
212500,97,1,NE,Cache,1,1,1003,5
238543,97,2,NE,Cache,3,3,1561,7
529900,98,3,NE,Cache,5,3,5415,12
200685,100,2,NE,Cache,3,3,1576,7
460000,100,3,NE,Cache,5,4,4230,6
391500,103,2,NE,Cache,6,3,3958,3
182500,105,1,NE,Cache,1,1,1063,1
240000,105,2,NE,Cache,4,2,1728,7
600000,106,3,NE,Cache,5,4,6424,7
309750,108,2,NE,Cache,5,3,3120,8
352900,108,3,NE,Cache,6,4,3225,3
445000,108,4,NE,Cache,6,4,3834,7
376000,115,2,NE,Cache,5,3,4019,4
194900,116,2,NE,Cache,3,3,1559,7
810000,116,4,NE,Cache,6,6,7063,11
270400,119,2,NE,Cache,2,3,2129,7
270000,121,2,NE,Cache,5,3,2624,11
270000,124,2,NE,Cache,4,3,1800,2
265000,133,2,NE,Cache,2,3,2129,6
275000,133,2,NE,Cache,2,2,1711,4
275000,142,4,NE,Cache,5,3,2449,4
415000,143,4,NE,Cache,6,3,3756,3
257500,144,2,NE,Cache,4,3,1894,1
330000,150,3,NE,Cache,4,3,2757,9
225000,151,0,NE,Cache,4,2,2188,6
367500,151,2,NE,Cache,6,4,4182,6
254900,165,2,NE,Cache,3,3,1561,4
365778,166,2,NE,Cache,4,3,3774,6
264000,173,2,NE,Cache,3,3,2490,7
350000,173,2,NE,Cache,5,3,4172,3
385000,175,3,NE,Cache,6,4,4049,12
309000,181,2,NE,Cache,4,3,3200,7
385000,182,2,NE,Cache,4,4,3457,11
500000,186,5,NE,Cache,4,4,4158,2
425000,189,3,NE,Cache,3,3,4072,5
300000,194,2,NE,Cache,4,2,2664,5
209900,198,2,NE,Cache,3,3,1510,7
254900,217,2,NE,Cache,3,3,1561,6
274500,219,2,NE,Cache,2,2,1703,4
570000,225,6,NE,Cache,4,3,4676,8
975000,227,5,NE,Cache,7,7,6827,6
280000,228,2,NE,Cache,5,2,2604,6
218900,230,2,NE,Cache,6,2,2248,2
429000,233,3,NE,Cache,4,3,3449,8
495000,239,3,NE,Cache,6,4,5190,3
577000,244,3,NE,Cache,5,4,5837,8
246000,285,2,NE,Cache,3,3,1525,3
674000,291,3,NE,Cache,7,5,8511,4
235000,292,2,NE,Cache,3,3,1525,7
240000,294,2,NE,Cache,3,3,1525,3
458431,310,2,NE,Cache,3,3,3806,6
1100000,398,7,NE,Cache,7,4,7706,10
530000,407,3,NE,Cache,5,4,4471,7
232000,470,2,NE,Cache,3,3,1643,3
435000,1,12,SE,Cache,4,3,2023,7
263015,2,1,SE,Cache,3,1,1084,6
699900,2,3,SW,Cache,5,4,5651,5
319900,3,2,SW,Cache,3,3,2671,5
259000,4,2,SW,Cache,4,1,1997,9
467000,4,3,SE,Cache,5,6,5280,4
556000,4,6,SW,Cache,5,3,4682,10
430000,6,2,SE,Cache,5,2,3889,5
525000,6,2,SE,Cache,6,3,4377,7
290000,7,2,SE,Cache,5,3,2638,5
299900,7,4,SW,Cache,6,4,3140,7
140000,8,0,SE,Cache,3,2,980,5
370000,8,2,SE,Cache,3,2,1643,7
439900,20,4,SE,Cache,6,3,3398,9
437250,38,2,SE,Cache,4,4,3782,8
439000,42,2,SW,Cache,5,3,3489,7
225000,43,0,SW,Cache,4,2,2768,10
705000,43,3,SE,Cache,7,4,4008,9
170000,49,0,SW,Cache,4,1,1370,6
262000,69,3,SW,Cache,3,2,2557,12
286000,72,0,SE,Cache,4,1,1632,6
245500,77,2,SW,Cache,3,1,1770,2
825000,80,3,SW,Cache,5,4,4822,7
309000,82,0,SW,Cache,5,4,2543,9
410000,88,3,SW,Cache,4,4,3488,12
550000,117,3,SE,Cache,6,4,5469,6
425000,120,2,SE,Cache,3,1,1499,2
615000,125,2,SW,Cache,6,4,3944,7
651000,129,3,SE,Cache,4,2,5045,7
323500,160,6,SW,Cache,3,1,1680,9
434000,236,2,SE,Cache,5,2,2376,11
542200,311,6,SW,Cache,1,2,5048,7
448000,4,3,NW,Cache,4,3,2999,5
245000,17,0,NW,Cache,4,2,2466,4
225000,21,0,NW,Cache,2,2,1151,9
368000,25,2,NW,Cache,3,3,2716,9
390000,31,3,NW,Cache,3,2,3330,12
487000,41,2,NW,Cache,4,4,4200,10
585000,68,2,NW,Cache,5,4,3586,11
540000,85,3,NW,Cache,7,4,4300,5
